nama_dosen,bidang,article_id,judul,authors,link_artikel,nama_jurnal,tahun,citation
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,MXK_kJrjxJIC,Pemberdayaan Kelompok UMKM Berbasis Iptek untuk Mengembangkan Produk Olahan Lokal di Desa Manggihan Kecamatan Getasan Kabupaten Semarang,"D Kurniadi, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:MXK_kJrjxJIC,"E-Dimas: Jurnal Pengabdian kepada Masyarakat 14 (1), 103-107, 2023",2023,1
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,qxL8FJ1GzNcC,Klasifikasi Bidang Ilmu Pada Publikasi Terindeks GARUDA Kemdikbud Menggunakan Metode K-Nearest Neighbor (KNN),"F Saadah, IMI Subroto, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:qxL8FJ1GzNcC,"TRANSISTOR Elektro dan Informatika 5 (2), 95-101, 2023",2023,1
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,roLk4NBRz8UC,Sistem Pendukung Keputusan berdasarkan Prediksi Penjualan Ayam Broiler Menggunakan Metode Double Exponential Smoothing,"AS Hidayatullah, IMI Subroto, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:roLk4NBRz8UC,"TRANSISTOR Elektro dan Informatika 4 (2), 99-108, 2022",2022,1
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,mB3voiENLucC,TRANSFORMASI PERTANIAN BERKELANJUTAN MELALUI SMART HYDROPONIC FARMING DAN GREEN ENERGY DI DESA KEDUNGCINO KABUPATEN JEPARA,"R Ernawati, JPH Hapsari, S Safrizal, M Sagaf, M Irfan, C Setiawan, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:mB3voiENLucC,"BHAKTI NAGORI (Jurnal Pengabdian kepada Masyarakat) 5 (2), 95-1003, 2025",2025,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,-f6ydRqryjwC,Implementation of An Indonesian Vehicle License Plate Recognition System In Real-Time Using EasyOCR and Regex Pattern Validation,"M Taufik, A Hernandi, MWS Anaam, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:-f6ydRqryjwC,"Jurnal Teknologi Informasi Universitas Lambung Mangkurat (JTIULM), 117-124, 2025",2025,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,qUcmZB5y_30C,Penerapan Teknologi IoT pada Hidroponik di Sekolah Dasar untuk Meningkatkan Literasi Sains dan Kesadaran Lingkungan,"A Riansyah, M Mustafa, A Syakhroni",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:qUcmZB5y_30C,"Abdimas Universal 7 (2), 321-326, 2025",2025,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,hC7cP41nSMkC,Adoption of Artificial Intelligence in Indonesian SMEs,"M Indriastuti, L Kartikasari, A Riansyah, S Mutmainah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:hC7cP41nSMkC,"The 15th AIC 2025 on Social Sciences, 2025",2025,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,7PzlFSSx8tAC,IMAGE CAPTIONING PADA DIBETIC FOOT ULCER MENGGUNAKAN MODEL VGG16 DAN BIDIRECTIONAL LONG SHORT TERM MEMORY,"DS WIRASTAMA, R ANDI",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:7PzlFSSx8tAC,"JURNAL REKAYASA SISTEM INFORMASI DAN TEKNOLOGI Учредители: CV. Alina 2 (3 …, 2025",2025,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,Zph67rFs4hoC,Implementasi Sistem Informasi Surat Online Realtime Pada Organisasi Badan Wakaf,"B Badieah, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:Zph67rFs4hoC,"Nusantara of Engineering (NOE) 6 (1), 82-88, 2023",2023,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,4DMP91E08xMC,PENGEMBANGAN SISTEM PAKAR DIAGNOSA PENYAKIT TANAMAN PADI VARIETAS INPARI 32 DI DAERAH DEMAK DENGAN METODE CERTAINTY FACTOR,B Almahdi,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:4DMP91E08xMC,"Universitas Islam Sultan Agung Semarang, 2023",2023,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,KlAtU1dfN6UC,KLASIFIKASI BIDANG ILMU PADA PUBLIKASI TERINDEKS WEB OF SCIENCE MENGGUNAKAN METODE NAÏVE BAYES,A Munir,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:KlAtU1dfN6UC,"Universitas Islam Sultan Agung Semarang, 2023",2023,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,_FxGoFyzp5QC,Penentuan Section Terbaik Berdasarkan Kaizen Dengan Metode Simple Additive Weighting Di PT Sami Jepara,L NURYAWATI,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:_FxGoFyzp5QC,"Universitas Islam Sultan Agung, 2022",2022,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,9yKSN-GCB0IC,MODEL PENGAMBILAN KEPUTUSAN PERSEDIAAN UNTUK IMPLEMENTASI VENDOR MANAGED INVENTORY PADA SUPPLY CHAIN UKM MULTI ESELON,"N Nurwidiana, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:9yKSN-GCB0IC,"SNATIPS 2019, 2019",2019,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,IjCSPb-OGe4C,SISTEM INFORMASI INVENTORY DAN PENJUALAN DI TOKO PANGESTU BUSANA,"S Munawaroh, D Kurniadi, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:IjCSPb-OGe4C,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 2019",2019,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,_kc_bZDykSQC,SIMULATOR PEMROGRAMAN C SEBAGAI MODUL PEMBELAJARAN,A Riansyah,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:_kc_bZDykSQC,"UNIVERSITAS ISLAM SULTAN AGUNG, 2011",2011,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,hFOr9nPyWt4C,Large language models and retrieval-augmented generation-based chatbot for adolescent mental health,,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:hFOr9nPyWt4C,,,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,IWHjjKOFINEC,Pelatihan Akuntansi Digital bagi Badan Umum Milik Desa Makmur Bermartabat di Desa Batu Kecamatan Karang Tengah Kabupaten Demak,"M Indriastuti, M Mutamimah, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:IWHjjKOFINEC,"Indonesian Journal of Community Services 7 (1), 36-44, 0",,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,3fE2CSJIrl8C,KLASIFIKASI BIDANG ILMU PADA PUBLIKASI TERINDEKS SCOPUS MENGGUNAKAN METODE K-NEAREST NEIGHBOR,"AN Maulida, A Riansyah, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:3fE2CSJIrl8C,"Prosiding Seminar Riset Mahasiswa 1 (1), 252-259, 0",,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,Se3iqnhoufwC,Sistem Kontrol Penyiraman Otomatis Pada Pembibitan Padi Berbasis IOT Menggunakan Rule Base System,"FR Hartono, IMI Subroto, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:Se3iqnhoufwC,"TRANSISTOR Elektro dan Informatika 4 (2), 75-82, 0",,
"Andi Riansyah, ST, M.Kom.",Teknik Informatika,Y0pCki6q_DkC,Sistem Pendukung Keputusan Penerimaan Tenaga Pengajar Pada Sekolah Luar Biasa Wantu Wirawan Salatiga Menggunakan Metode Naïve Bayes,"A Viantika, SF Chaerul, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=1CWSXJsAAAAJ&pagesize=100&citation_for_view=1CWSXJsAAAAJ:Y0pCki6q_DkC,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 0",,
"Moch. Taufik, ST, MIT.",Teknik Informatika,ce2CqMG-AY4C,Implementasi Metode Scrum Pada Pengembangan Aplikasi Delivery Order Berbasis Website (Studi Kasus Pada Rumah Makan Lombok Idjo Semarang),"S Hadji, M Taufik, S Mulyono",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:ce2CqMG-AY4C,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 2020",2020,93
"Moch. Taufik, ST, MIT.",Teknik Informatika,69ZgNCALVd0C,"Analisa Keputusan Konsumen Warung Angkringan yang Dipengaruhi Lokasi, Fasilitas & Kualitas Pelayanan (Studi Kasus Pada Warga Kos di Kota Semarang)","SB Handayani, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:69ZgNCALVd0C,"Jurnal Ekonomi Manajemen dan Akuntansi 24 (43), 59-60, 2017",2017,27
"Moch. Taufik, ST, MIT.",Teknik Informatika,mKu_rENv82IC,Sistem Informasi Pendataan Penduduk Pada Kantor Kepala Desa Ujungrusi Kabupaten Tegal,"M Taufik, S Handayani, SD Prastyo",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:mKu_rENv82IC,"Media Elektrika 1 (2), 2008",2008,14
"Moch. Taufik, ST, MIT.",Teknik Informatika,sszUF3NjhM4C,Smart Monitoring of Rice Logistic Employing Internet of Things Network,"I Suryani Alifah, Gunawan Gunawan and Moch Taufik (Universitas Islam Sultan ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:sszUF3NjhM4C,"2018 2nd Borneo International Conference on Applied Mathematics and …, 2018",2018,10
"Moch. Taufik, ST, MIT.",Teknik Informatika,wvYxNZNCP7wC,"Husniadi, & Hardjono, B.(2021)","S Mulyono, AP Sari, A Sudirman, IV Silalahi, E Maulida, HD Aprilia, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:wvYxNZNCP7wC,"Pengantar Manajemen. Media Sains Indonesia, 0",,10
"Moch. Taufik, ST, MIT.",Teknik Informatika,qjMakFHDy7sC,Rancang Bangun Sistem Informasi Pelelangan Ikan Berbasis Web Pada Tempat Pelelangan Ikan Kabupaten Situbondo Jawa Timur,"R Gabels, IMI Subroto, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:qjMakFHDy7sC,"Jurnal Transistor Elektro Dan Informatika (TRANSISTOR EI) 1 (2), 22-36, 2016",2016,9
"Moch. Taufik, ST, MIT.",Teknik Informatika,EPG8bYD4jVwC,Sistem pakar diagnosa penyakit ikan nila berbasis metode Bayes,"MAU Anwar, IMI Subroto, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:EPG8bYD4jVwC,"Jurnal Transistor Elektro Dan Informatika (TRANSISTOR EI) 4 (1), 1-10, 2022",2022,7
"Moch. Taufik, ST, MIT.",Teknik Informatika,TlpoogIpr_IC,Prioritas Penggunaan Dana Desa Tahun 2021 dan Upaya Revitalisasi BUMDes (p. 55),M Taufik,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:TlpoogIpr_IC,"Kementerian Desa, Pembangunan Daerah Tertinggal dan Transmigrasi, 2020",2020,7
"Moch. Taufik, ST, MIT.",Teknik Informatika,VN7nJs4JPk0C,Pengembangan Sistem Informasi Pendataan Penduduk Tingkat Desa,"M Taufik, SD Prastyo",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:VN7nJs4JPk0C,"Proceedings Seminar Nasional Teknologi Industri (SNTI) 3 (1), 68-80, 2009",2009,7
"Moch. Taufik, ST, MIT.",Teknik Informatika,rbm3iO8VlycC,Prosiding Konferensi Ilmiah Mahasiswa Unissula (Kimu) 2 Implementasi Metode Scrum Pada Pengembangan Aplikasi Delivery Order Berbasis Website (Studi Kasus Pada Rumah Makan …,"S Hadji, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:rbm3iO8VlycC,"Konferensi Ilmiah Mahasiswa Unissula (Kimu) 2, 2019",2019,6
"Moch. Taufik, ST, MIT.",Teknik Informatika,BrOSOlqYqPUC,Sistem Pendukung Keputusan Pencarian Tempat Bimbingan Belajar Bagi Calon Peserta SBMPTN Menggunakan Metode AHP,"I Mawarni, M Taufik, S Mulyono",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:BrOSOlqYqPUC,"TRANSISTOR Elektro dan Informatika 4 (2), 119-131, 2022",2022,5
"Moch. Taufik, ST, MIT.",Teknik Informatika,kWvqk_afx_IC,MODEL KOLABORASI STAKEHOLDER DALAM PENGAMBANGAN. TECHNOPARK DI KOTA SEMARANG,"M Mustafa, S Alifah, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:kWvqk_afx_IC,"Jurnal Riptek 14 (1), 17-22, 2020",2020,5
"Moch. Taufik, ST, MIT.",Teknik Informatika,YsMSGLbcyi4C,Utilization of location-based services for the design of agricultural sales applications,"M Taufik, SFC Haviana, D Kurniadi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:YsMSGLbcyi4C,"Jurnal Transformatika 15 (2), 128-132, 2018",2018,5
"Moch. Taufik, ST, MIT.",Teknik Informatika,hqOjcs7Dif8C,Sistem IoT Terintegrasi Menggunakan Flow Based Programming dengan Protokol MQTT dan Time Series DB,"S Mulyono, M Taufik, M Taufiqurrohman",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:hqOjcs7Dif8C,"TRANSISTOR Elektro dan Informatika 3 (1), 9-20, 2018",2018,5
"Moch. Taufik, ST, MIT.",Teknik Informatika,2l5NCbZemmgC,Pemanfaatan Midtrans Sebagai Gateway pada Sistem Pembayaran Administrasi Sekolah,"J Hamuda, M Taufik, D Kurniadi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:2l5NCbZemmgC,"TRANSISTOR Elektro dan Informatika 4 (3), 202-207, 2022",2022,4
"Moch. Taufik, ST, MIT.",Teknik Informatika,HJSXoJQnj-YC,Hubungan gaya hidup dan pola makan dengan kejadian hipertensi pada lansia di Kelurahan Sawangan Baru,"M Solehatul, M Taufik, FA Arini, I Malkan",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:HJSXoJQnj-YC,"Biomedika 7 (2), 43-51, 2015",2015,4
"Moch. Taufik, ST, MIT.",Teknik Informatika,kF1pexMAQbMC,Comparison of Various Similarity Measures for Average Image Hash in Mobile Phone Application,"SFC Haviana, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:kF1pexMAQbMC,"IOP Conference Series: Materials Science and Engineering 190 (1), 012013, 2017",2017,3
"Moch. Taufik, ST, MIT.",Teknik Informatika,JTqpx9DYBaYC,"Mochzen Gito Resmi, & Uus Muhammad Husni Tamyiz.(2022). Ui/Ux Aplikasi Bumdes Sukatani Berbasis Mobile Menggunakan Metode Design Thinking Dengan Pengujian System Usability Scale",M Taufik,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:JTqpx9DYBaYC,"Jurnal Informatika, Teknologi Dan Sains 4 (3), 231-36, 0",,3
"Moch. Taufik, ST, MIT.",Teknik Informatika,FiDNX6EVdGUC,Pendampingan dan Pengembangan Potensi Anak dalam Upaya Mencegah Perkawinan Usia Anak Pada Masa Pandemi Covid-19 di Desa Manggihan Kabupaten Semarang,"SU Adillah, M Taufik, A Purnawan",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:FiDNX6EVdGUC,"Empowerment 5 (01), 15-25, 2022",2022,2
"Moch. Taufik, ST, MIT.",Teknik Informatika,3bvyWxjaHKcC,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN GURU FAVORIT DENGAN METODE TOPSIS STUDI KASUS PADA SMK ISLAMIYAH ADIWERNA TEGAL,I Fajar,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:3bvyWxjaHKcC,"Universitas Islam Sultan Agung, 2021",2021,2
"Moch. Taufik, ST, MIT.",Teknik Informatika,raTqNPD5sRQC,Aplikasi Penjualan Es Balok Pada Perusahaan CV. Argo Putra Berbasis E-Commerce,"R Rizkiutami, M Taufik, A Haris",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:raTqNPD5sRQC,"Jikom: Jurnal Informatika dan Komputer 10 (1), 10-17, 2020",2020,2
"Moch. Taufik, ST, MIT.",Teknik Informatika,DkZNVXde3BIC,Identifikasi Daging Ayam Segar Dengan Algoritma Jaringan Syaraf Tiruan Berbasis Hue Saturation Value (HSV),"NCA Cahyo, IMI Subroto, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:DkZNVXde3BIC,"TRANSISTOR Elektro dan Informatika 4 (2), 91-98, 2022",2022,1
"Moch. Taufik, ST, MIT.",Teknik Informatika,mWEH9CqjF64C,ANALISIS FUNGSI PEMBINAAN DAN PEMBIMBINGAN WARGA BINAAN DI LEMBAGA PEMASYARAKATAN KELAS II A PEKANBARU,M Taufik,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:mWEH9CqjF64C,"Universitas Islam Negeri Sultan Syarif Kasim Riau, 2021",2021,1
"Moch. Taufik, ST, MIT.",Teknik Informatika,Hck25ST_3aIC,Implementation of An Indonesian Vehicle License Plate Recognition System In Real-Time Using EasyOCR and Regex Pattern Validation,"M Taufik, A Hernandi, MWS Anaam, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:Hck25ST_3aIC,"Jurnal Teknologi Informasi Universitas Lambung Mangkurat (JTIULM), 117-124, 2025",2025,
"Moch. Taufik, ST, MIT.",Teknik Informatika,UuEBAcK4md4C,Studies on Potential Green Hydrogen Production Based on Seawater Electrolysis In Central Java Coastal Area,"S Alifah, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:UuEBAcK4md4C,"IOP Conference Series: Earth and Environmental Science 1543 (1), 012034, 2025",2025,
"Moch. Taufik, ST, MIT.",Teknik Informatika,k_7cPK9k7w8C,Pengembangan Sistem Monitoring Vending Machine Berbasis Iot Menggunakan Uang Logam Dan Kertas,"MFC Syahban, MFNS Taufi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:k_7cPK9k7w8C,"Politeknik Negeri ujung Pandang, 2024",2024,
"Moch. Taufik, ST, MIT.",Teknik Informatika,PkcyUWeTMh0C,KLASIFIKASI MULTILABEL PERISTIWA LALU LINTAS MENGGUNAKAN METODE BERT BERBASIS DATA TWITTER,RM Huda,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:PkcyUWeTMh0C,"Universitas Islam Sultan Agung Semarang, 2024",2024,
"Moch. Taufik, ST, MIT.",Teknik Informatika,SGW5VrABaM0C,SISTEM PENGAMANAN DOKUMEN PENGAJUAN HAK PATEN DENGAN MENGGUNAKAN METODE STEGANOGRAFI LINE SHIFTING,"A Saifurrohman, BSW Poetro, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:SGW5VrABaM0C,"Prosiding Seminar Riset Mahasiswa 1 (1), 236-244, 2023",2023,
"Moch. Taufik, ST, MIT.",Teknik Informatika,DrR-2ekChdkC,"Kaledoskop 2020: membangun sinergi, membangun kolaborasi","DZI Atmaja, Y Hendayana, F Hidayat, D Handini, N Herlina, TE Priandono, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:DrR-2ekChdkC,"Sekretariat Direktorat Jenderal Pendidikan Tinggi, 2021",2021,
"Moch. Taufik, ST, MIT.",Teknik Informatika,QsaTk4IG4EwC,"PENGARUH KOMPENSASI, MOTIVASI DAN LINGKUNGAN KERJA TERHADAP KINERJA PERAWAT PADA RUS BAHTERAMAS PROVINSI SULAWESI TENGGARA","H HANDRIS, N NURWATI, SW MAHRANI, S SALEH, A TANGALAYUK, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:QsaTk4IG4EwC,"JURNAL MANAJEMEN 4 (2), 119, 2020",2020,
"Moch. Taufik, ST, MIT.",Teknik Informatika,LXmCCkuhhTsC,PENGARUH KEPEMIMPINAN TERHADAP MEMBANGUN KEPERCAYAAN DAN KINERJA GENERIK ANGGOTA POLSEK WAWONII,"I ISMAIL, N NURWATI, JU JUHARSAH, B SARITA, M TAUFIK, LA ADAM",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:LXmCCkuhhTsC,"JURNAL MANAJEMEN 4 (1), 106, 2020",2020,
"Moch. Taufik, ST, MIT.",Teknik Informatika,65Yg0jNCQDAC,Pengaruh Gaya Kepemimpinan Transformasional Dan Disiplin Kerja Terhadap Motivasi Kerja Dan Kinerja Karyawan Pada Program Kotaku Di Kota Kendari,"J Jumatin, J Juharsah, Y Yusuf, H Hartini, M Taufik, VA TN",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:65Yg0jNCQDAC,"Jurnal Manajemen, Bisnis Dan Organisasi (JUMBO) 4 (1), 162, 2020",2020,
"Moch. Taufik, ST, MIT.",Teknik Informatika,RoXSNcbkSzsC,APLIKASI BERBASIS WEB UNTUK DETEKSI BAHASA DAERAH DI INDONESIA DENGAN NA  VE BAYES,"GA Prasetiyo, M Taufik, SFC Haviana",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:RoXSNcbkSzsC,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 2019",2019,
"Moch. Taufik, ST, MIT.",Teknik Informatika,SnGPuo6Feq8C,Pengaruh citra merek (brand image) dan ekuitas merek (brand equity) terhadap loyalitas konsumen inspired distro Jl. Soekarno-Hatta D-511 Malang),M Taufik,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:SnGPuo6Feq8C,"Universitas Negeri Malang, 2014",2014,
"Moch. Taufik, ST, MIT.",Teknik Informatika,d1gkVwhDpl0C,DIREKTORI ONLINE PENELITIAN DOSEN PERGURUAN TINGGI TERPADU,"M Khosyiâ, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=XB1ZSXwAAAAJ&pagesize=100&citation_for_view=XB1ZSXwAAAAJ:d1gkVwhDpl0C,"Semantik 2 (1), 2012",2012,
